ID,S,I,State,Nature,Obs
0,500,0,0,1,1
1,0,500,1,0,0
2,0,500,1,0,0
3,500,0,0,0,1
4,500,0,0,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,0
8,302,198,0,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,500,0,0,1,1
15,52,448,1,1,1
16,97,403,1,1,1
17,41,459,1,1,1
18,0,500,1,1,1
19,320,180,0,0,0
20,0,500,1,1,1
21,7,493,1,1,1
22,0,500,1,1,1
23,0,500,1,0,1
24,0,500,1,1,1
25,417,83,0,1,1
26,0,500,1,1,1
27,0,500,1,0,0
28,0,500,1,0,0
29,0,500,1,1,1
30,0,500,1,0,0
31,0,500,1,1,1
32,6,494,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,3,497,1,1,1
36,1,499,1,1,0
37,41,459,1,0,1
38,0,500,1,1,1
39,0,500,1,1,1
