ID,S,I,State,Nature,Obs
0,14,486,1,1,1
1,0,500,1,1,1
2,1,499,1,1,0
3,103,397,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,19,481,1,0,0
7,0,500,1,1,1
8,2,498,1,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,333,167,0,0,0
12,0,500,1,1,1
13,9,491,1,1,1
14,0,500,1,1,0
15,14,486,1,1,1
16,134,366,1,0,1
17,0,500,1,1,1
18,27,473,1,1,1
19,136,364,1,1,1
20,0,500,1,1,1
21,100,400,1,1,1
22,2,498,1,0,1
23,0,500,1,1,1
24,8,492,1,1,1
25,298,202,0,0,0
26,0,500,1,1,0
27,0,500,1,1,1
28,3,497,1,1,1
29,75,425,1,1,1
30,343,157,0,0,0
31,9,491,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,98,402,1,0,1
35,392,108,0,1,1
36,0,500,1,1,1
37,33,467,1,1,1
38,336,164,0,1,0
39,8,492,1,1,1
