ID,S,I,State,Nature,Obs
0,205,295,1,1,1
1,213,287,1,1,1
2,193,307,1,1,1
3,280,220,0,1,1
4,198,302,1,1,1
5,196,304,1,1,1
6,209,291,1,0,0
7,194,306,1,1,0
8,223,277,1,1,1
9,190,310,1,1,1
10,191,309,1,0,0
11,228,272,1,1,1
12,194,306,1,1,1
13,230,270,1,1,0
14,191,309,1,1,1
15,197,303,1,1,1
16,280,220,0,1,1
17,202,298,1,1,0
18,261,239,0,1,0
19,242,258,1,0,0
20,200,300,1,1,0
21,223,277,1,0,0
22,246,254,1,1,1
23,204,296,1,1,1
24,198,302,1,1,1
25,299,201,0,1,1
26,189,311,1,1,1
27,201,299,1,1,0
28,201,299,1,1,1
29,273,227,0,1,1
30,269,231,0,1,1
31,204,296,1,1,1
32,193,307,1,1,0
33,192,308,1,0,0
34,224,276,1,0,0
35,271,229,0,1,1
36,209,291,1,0,0
37,247,253,1,0,0
38,253,247,0,0,0
39,215,285,1,1,0
