ID,S,I,State,Nature,Obs
0,206,294,1,1,1
1,191,309,1,1,1
2,198,302,1,1,1
3,286,214,0,1,1
4,182,318,1,1,1
5,188,312,1,1,0
6,204,296,1,1,1
7,210,290,1,1,1
8,235,265,1,1,0
9,189,311,1,1,0
10,197,303,1,1,1
11,240,260,1,0,0
12,190,310,1,1,1
13,230,270,1,1,1
14,196,304,1,1,0
15,209,291,1,1,0
16,267,233,0,0,1
17,208,292,1,1,0
18,233,267,1,1,0
19,241,259,1,1,1
20,201,299,1,1,1
21,220,280,1,0,0
22,258,242,0,0,1
23,198,302,1,0,1
24,193,307,1,1,1
25,290,210,0,0,0
26,196,304,1,1,1
27,208,292,1,1,1
28,206,294,1,1,1
29,259,241,0,1,0
30,282,218,0,1,1
31,205,295,1,1,1
32,192,308,1,1,1
33,196,304,1,1,1
34,234,266,1,1,0
35,263,237,0,0,0
36,199,301,1,1,1
37,242,258,1,0,0
38,269,231,0,1,1
39,222,278,1,0,0
