ID,S,I,State,Nature,Obs
0,24,476,1,1,1
1,35,465,1,1,1
2,148,352,1,1,1
3,151,349,1,0,0
4,14,486,1,1,1
5,171,329,1,1,0
6,12,488,1,1,1
7,15,485,1,1,1
8,72,428,1,1,1
9,62,438,1,1,1
10,44,456,1,1,1
11,89,411,1,1,0
12,28,472,1,1,1
13,98,402,1,1,1
14,37,463,1,1,0
15,17,483,1,1,1
16,177,323,1,1,1
17,102,398,1,1,0
18,211,289,1,1,1
19,149,351,1,0,0
20,48,452,1,1,1
21,235,265,1,1,0
22,104,396,1,1,1
23,19,481,1,1,1
24,34,466,1,1,1
25,196,304,1,1,1
26,92,408,1,1,1
27,23,477,1,1,1
28,16,484,1,1,0
29,213,287,1,1,1
30,134,366,1,1,1
31,31,469,1,1,1
32,77,423,1,1,1
33,95,405,1,1,1
34,143,357,1,0,1
35,284,216,0,1,1
36,12,488,1,1,1
37,87,413,1,1,1
38,145,355,1,1,1
39,50,450,1,1,1
