ID,S,I,State,Nature,Obs
0,43,457,1,0,1
1,406,94,0,0,1
2,71,429,1,0,0
3,30,470,1,1,0
4,0,500,1,1,1
5,76,424,1,1,1
6,16,484,1,1,1
7,47,453,1,1,1
8,10,490,1,1,0
9,93,407,1,1,1
10,213,287,1,0,0
11,8,492,1,1,1
12,84,416,1,0,0
13,392,108,0,0,0
14,210,290,1,1,1
15,225,275,1,0,0
16,76,424,1,1,1
17,13,487,1,0,1
18,340,160,0,0,0
19,3,497,1,0,1
20,55,445,1,1,1
21,3,497,1,1,1
22,361,139,0,1,1
23,87,413,1,1,1
24,50,450,1,0,1
25,380,120,0,0,1
26,4,496,1,1,1
27,187,313,1,0,0
28,449,51,0,0,0
29,0,500,1,1,1
30,330,170,0,1,1
31,430,70,0,0,0
32,42,458,1,1,0
33,29,471,1,1,0
34,27,473,1,1,1
35,387,113,0,0,0
36,382,118,0,0,0
37,11,489,1,1,0
38,42,458,1,1,0
39,18,482,1,0,0
