ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,7,493,1,1,1
2,2,498,1,1,1
3,291,209,0,0,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,0,0
9,4,496,1,1,0
10,0,500,1,1,1
11,136,364,1,1,1
12,0,500,1,1,1
13,38,462,1,1,0
14,0,500,1,1,1
15,2,498,1,1,1
16,101,399,1,1,1
17,1,499,1,1,1
18,59,441,1,1,1
19,183,317,1,0,0
20,0,500,1,1,1
21,147,353,1,0,0
22,179,321,1,1,0
23,0,500,1,1,1
24,3,497,1,1,0
25,257,243,0,1,1
26,0,500,1,1,1
27,7,493,1,1,1
28,29,471,1,1,1
29,127,373,1,1,0
30,175,325,1,1,0
31,5,495,1,1,0
32,0,500,1,1,1
33,11,489,1,1,1
34,136,364,1,0,1
35,285,215,0,1,1
36,2,498,1,1,1
37,220,280,1,1,1
38,267,233,0,1,0
39,51,449,1,1,1
