ID,S,I,State,Nature,Obs
0,251,249,0,0,0
1,73,427,1,1,1
2,0,500,1,0,0
3,42,458,1,1,1
4,8,492,1,1,0
5,22,478,1,1,1
6,2,498,1,1,1
7,52,448,1,1,1
8,17,483,1,1,0
9,50,450,1,1,1
10,443,57,0,1,1
11,1,499,1,1,1
12,443,57,0,0,0
13,88,412,1,1,1
14,179,321,1,1,1
15,0,500,1,0,1
16,5,495,1,1,1
17,0,500,1,1,1
18,0,500,1,0,0
19,57,443,1,1,1
20,113,387,1,1,1
21,31,469,1,1,0
22,120,380,1,1,1
23,57,443,1,1,1
24,88,412,1,0,1
25,3,497,1,1,1
26,500,0,0,1,0
27,492,8,0,0,0
28,57,443,1,0,0
29,1,499,1,1,1
30,160,340,1,1,1
31,500,0,0,0,0
32,443,57,0,1,1
33,0,500,1,1,1
34,231,269,1,1,1
35,0,500,1,1,0
36,412,88,0,1,1
37,2,498,1,1,0
38,0,500,1,1,1
39,31,469,1,1,1
