ID,S,I,State,Nature,Obs
0,491,9,0,0,0
1,486,14,0,0,0
2,0,500,1,0,0
3,52,448,1,0,0
4,0,500,1,0,0
5,0,500,1,0,0
6,0,500,1,0,0
7,223,277,1,0,0
8,441,59,0,0,0
9,0,500,1,0,0
10,442,58,0,0,0
11,0,500,1,0,0
12,0,500,1,0,0
13,500,0,0,0,0
14,0,500,1,0,0
15,0,500,1,0,0
16,483,17,0,0,0
17,0,500,1,0,1
18,0,500,1,0,0
19,498,2,0,0,0
20,0,500,1,0,0
21,498,2,0,0,0
22,477,23,0,0,0
23,0,500,1,0,0
24,0,500,1,0,0
25,27,473,1,0,0
26,0,500,1,0,0
27,0,500,1,0,0
28,437,63,0,0,0
29,0,500,1,0,0
30,500,0,0,1,1
31,233,267,1,0,0
32,0,500,1,0,0
33,0,500,1,0,1
34,456,44,0,0,0
35,0,500,1,0,0
36,0,500,1,0,0
37,487,13,0,0,1
38,497,3,0,0,0
39,500,0,0,0,0
