ID,S,I,State,Nature,Obs
0,32,468,1,1,1
1,146,354,1,1,0
2,0,500,1,1,1
3,34,466,1,0,1
4,0,500,1,1,0
5,0,500,1,1,1
6,0,500,1,1,1
7,1,499,1,1,0
8,19,481,1,1,1
9,0,500,1,1,1
10,3,497,1,1,0
11,307,193,0,1,0
12,10,490,1,1,1
13,38,462,1,1,1
14,0,500,1,1,1
15,1,499,1,1,1
16,226,274,1,1,1
17,0,500,1,1,1
18,45,455,1,0,1
19,41,459,1,1,1
20,0,500,1,1,1
21,213,287,1,1,0
22,399,101,0,0,0
23,0,500,1,1,1
24,0,500,1,1,0
25,234,266,1,1,0
26,0,500,1,1,1
27,8,492,1,1,1
28,1,499,1,1,1
29,210,290,1,1,1
30,105,395,1,1,1
31,12,488,1,1,1
32,0,500,1,1,1
33,70,430,1,1,1
34,246,254,1,1,1
35,45,455,1,0,0
36,28,472,1,1,1
37,99,401,1,1,1
38,9,491,1,0,1
39,0,500,1,0,1
