ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,8,492,1,1,1
4,0,500,1,1,1
5,206,294,1,1,0
6,0,500,1,1,1
7,356,144,0,0,0
8,13,487,1,1,1
9,15,485,1,1,0
10,81,419,1,1,1
11,450,50,0,0,0
12,50,450,1,1,1
13,37,463,1,1,1
14,31,469,1,1,1
15,0,500,1,1,1
16,89,411,1,1,1
17,10,490,1,0,0
18,95,405,1,1,1
19,55,445,1,1,1
20,209,291,1,1,0
21,0,500,1,1,0
22,12,488,1,1,1
23,359,141,0,0,0
24,37,463,1,1,1
25,480,20,0,0,0
26,6,494,1,1,1
27,38,462,1,1,1
28,94,406,1,0,1
29,2,498,1,1,1
30,38,462,1,1,1
31,437,63,0,1,1
32,26,474,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,2,498,1,1,1
36,0,500,1,1,1
37,20,480,1,1,1
38,408,92,0,1,1
39,13,487,1,1,1
