ID,S,I,State,Nature,Obs
0,196,304,1,1,1
1,195,305,1,1,1
2,178,322,1,1,1
3,278,222,0,1,1
4,192,308,1,1,1
5,203,297,1,1,1
6,211,289,1,0,0
7,191,309,1,1,0
8,236,264,1,1,1
9,194,306,1,1,1
10,184,316,1,0,0
11,235,265,1,1,1
12,195,305,1,1,1
13,223,277,1,1,1
14,191,309,1,1,1
15,192,308,1,0,0
16,269,231,0,1,1
17,194,306,1,1,1
18,259,241,0,1,1
19,240,260,1,1,1
20,199,301,1,1,1
21,222,278,1,1,1
22,245,255,1,0,0
23,206,294,1,1,0
24,201,299,1,0,0
25,306,194,0,1,0
26,191,309,1,1,1
27,197,303,1,1,1
28,214,286,1,1,1
29,255,245,0,0,0
30,262,238,0,1,0
31,203,297,1,1,0
32,195,305,1,1,1
33,193,307,1,0,0
34,229,271,1,1,1
35,281,219,0,1,1
36,203,297,1,0,0
37,232,268,1,1,1
38,272,228,0,1,1
39,237,263,1,0,0
