ID,S,I,State,Nature,Obs
0,23,477,1,1,1
1,59,441,1,1,1
2,89,411,1,1,0
3,132,368,1,0,0
4,13,487,1,1,1
5,235,265,1,1,1
6,8,492,1,1,1
7,32,468,1,1,1
8,110,390,1,1,1
9,18,482,1,1,0
10,50,450,1,1,1
11,59,441,1,1,1
12,31,469,1,1,1
13,67,433,1,1,0
14,90,410,1,1,1
15,35,465,1,1,1
16,188,312,1,1,1
17,45,455,1,1,1
18,183,317,1,1,1
19,114,386,1,0,0
20,59,441,1,1,1
21,139,361,1,1,1
22,106,394,1,1,0
23,23,477,1,1,1
24,43,457,1,1,1
25,157,343,1,1,1
26,55,445,1,1,1
27,24,476,1,1,1
28,42,458,1,1,1
29,168,332,1,1,1
30,108,392,1,0,0
31,26,474,1,1,1
32,38,462,1,1,1
33,71,429,1,1,0
34,105,395,1,1,1
35,249,251,1,1,1
36,9,491,1,1,1
37,55,445,1,1,1
38,148,352,1,1,1
39,32,468,1,1,0
