ID,S,I,State,Nature,Obs
0,197,303,1,1,1
1,201,299,1,1,1
2,188,312,1,1,1
3,275,225,0,1,1
4,173,327,1,1,1
5,181,319,1,1,0
6,202,298,1,1,1
7,209,291,1,0,0
8,241,259,1,1,1
9,205,295,1,1,0
10,204,296,1,1,1
11,238,262,1,0,0
12,187,313,1,1,1
13,222,278,1,1,1
14,206,294,1,1,1
15,206,294,1,1,1
16,286,214,0,1,1
17,180,320,1,0,0
18,250,250,0.5,1,1
19,232,268,1,1,1
20,197,303,1,1,0
21,222,278,1,1,0
22,247,253,1,1,1
23,192,308,1,0,0
24,209,291,1,1,1
25,302,198,0,0,0
26,193,307,1,1,1
27,205,295,1,1,1
28,204,296,1,0,1
29,261,239,0,1,1
30,283,217,0,1,1
31,201,299,1,1,1
32,211,289,1,1,1
33,200,300,1,1,1
34,224,276,1,1,1
35,265,235,0,1,1
36,209,291,1,1,1
37,231,269,1,1,1
38,272,228,0,1,1
39,224,276,1,1,1
