ID,S,I,State,Nature,Obs
0,388,112,0,1,0
1,0,500,1,0,1
2,0,500,1,1,1
3,0,500,1,0,0
4,0,500,1,1,1
5,7,493,1,1,1
6,0,500,1,1,1
7,320,180,0,0,0
8,409,91,0,0,0
9,1,499,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,52,448,1,1,1
15,500,0,0,1,0
16,298,202,0,1,1
17,0,500,1,1,1
18,79,421,1,1,0
19,161,339,1,0,1
20,14,486,1,1,1
21,74,426,1,1,0
22,0,500,1,1,1
23,362,138,0,1,0
24,498,2,0,1,0
25,500,0,0,0,0
26,59,441,1,1,1
27,2,498,1,0,0
28,281,219,0,0,0
29,46,454,1,1,1
30,2,498,1,1,1
31,114,386,1,1,0
32,2,498,1,1,1
33,500,0,0,1,1
34,187,313,1,1,1
35,57,443,1,1,1
36,116,384,1,1,1
37,140,360,1,0,1
38,0,500,1,1,1
39,0,500,1,1,1
