ID,S,I,State,Nature,Obs
0,104,396,1,1,1
1,99,401,1,1,1
2,75,425,1,1,1
3,174,326,1,1,1
4,77,423,1,0,0
5,72,428,1,1,1
6,106,394,1,0,0
7,94,406,1,1,1
8,119,381,1,1,1
9,84,416,1,1,1
10,72,428,1,1,1
11,129,371,1,0,0
12,80,420,1,1,1
13,124,376,1,1,0
14,78,422,1,1,1
15,76,424,1,1,1
16,189,311,1,1,1
17,75,425,1,1,0
18,157,343,1,1,1
19,140,360,1,1,1
20,79,421,1,1,1
21,129,371,1,0,0
22,147,353,1,1,0
23,91,409,1,1,1
24,56,444,1,1,1
25,211,289,1,1,1
26,88,412,1,1,1
27,70,430,1,1,1
28,89,411,1,1,1
29,162,338,1,0,0
30,199,301,1,1,1
31,93,407,1,1,1
32,91,409,1,1,1
33,90,410,1,1,0
34,115,385,1,1,1
35,175,325,1,0,0
36,71,429,1,0,0
37,130,370,1,1,1
38,202,298,1,1,0
39,134,366,1,0,0
