ID,S,I,State,Nature,Obs
0,198,302,1,0,0
1,195,305,1,0,0
2,197,303,1,0,0
3,283,217,0,0,0
4,194,306,1,1,1
5,194,306,1,1,0
6,204,296,1,1,1
7,204,296,1,1,1
8,217,283,1,1,1
9,196,304,1,0,0
10,211,289,1,1,1
11,242,258,1,0,0
12,206,294,1,0,0
13,224,276,1,1,1
14,205,295,1,1,1
15,208,292,1,0,0
16,255,245,0,1,0
17,198,302,1,1,0
18,246,254,1,1,0
19,237,263,1,0,1
20,213,287,1,1,1
21,229,271,1,0,0
22,269,231,0,0,0
23,201,299,1,0,0
24,203,297,1,1,0
25,288,212,0,0,0
26,187,313,1,1,1
27,212,288,1,1,1
28,203,297,1,1,1
29,251,249,0,0,0
30,281,219,0,1,1
31,220,280,1,0,0
32,206,294,1,1,1
33,210,290,1,1,1
34,247,253,1,0,0
35,288,212,0,0,0
36,196,304,1,0,1
37,248,252,1,0,0
38,268,232,0,0,0
39,230,270,1,0,0
