ID,S,I,State,Nature,Obs
0,132,368,1,1,1
1,5,495,1,1,1
2,0,500,1,1,1
3,238,262,1,1,1
4,1,499,1,1,1
5,125,375,1,1,0
6,1,499,1,1,1
7,369,131,0,0,0
8,0,500,1,1,1
9,301,199,0,1,0
10,0,500,1,1,1
11,24,476,1,0,0
12,133,367,1,1,1
13,0,500,1,1,1
14,127,373,1,1,1
15,0,500,1,1,1
16,189,311,1,1,1
17,0,500,1,0,0
18,108,392,1,1,1
19,44,456,1,1,1
20,335,165,0,1,0
21,87,413,1,1,0
22,1,499,1,1,1
23,499,1,0,0,0
24,1,499,1,1,1
25,438,62,0,0,0
26,500,0,0,1,1
27,368,132,0,1,1
28,18,482,1,0,1
29,1,499,1,1,1
30,4,496,1,1,1
31,109,391,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,76,424,1,1,1
35,0,500,1,1,1
36,500,0,0,1,1
37,135,365,1,1,1
38,75,425,1,1,1
39,14,486,1,1,1
