ID,S,I,State,Nature,Obs
0,217,283,1,0,0
1,190,310,1,1,1
2,199,301,1,1,1
3,288,212,0,0,0
4,182,318,1,1,1
5,187,313,1,1,1
6,203,297,1,1,1
7,209,291,1,1,1
8,219,281,1,1,1
9,179,321,1,1,1
10,194,306,1,1,1
11,245,255,1,1,1
12,203,297,1,1,1
13,225,275,1,0,0
14,206,294,1,1,0
15,198,302,1,1,1
16,271,229,0,1,1
17,195,305,1,1,1
18,224,276,1,0,1
19,241,259,1,0,0
20,206,294,1,1,1
21,231,269,1,1,1
22,240,260,1,1,1
23,191,309,1,1,0
24,200,300,1,1,1
25,288,212,0,1,0
26,198,302,1,1,1
27,213,287,1,1,1
28,200,300,1,0,0
29,253,247,0,1,1
30,270,230,0,0,0
31,215,285,1,0,0
32,200,300,1,1,0
33,199,301,1,1,0
34,223,277,1,1,0
35,263,237,0,1,1
36,202,298,1,1,0
37,258,242,0,1,0
38,259,241,0,1,1
39,223,277,1,1,1
