ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,0
3,100,400,1,0,1
4,500,0,0,0,0
5,0,500,1,1,1
6,500,0,0,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,24,476,1,1,1
11,198,302,1,1,1
12,0,500,1,1,1
13,10,490,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,3,497,1,1,1
17,0,500,1,1,1
18,9,491,1,0,0
19,37,463,1,1,0
20,0,500,1,1,1
21,0,500,1,1,1
22,463,37,0,1,0
23,0,500,1,1,1
24,0,500,1,1,0
25,91,409,1,1,1
26,0,500,1,0,0
27,500,0,0,1,1
28,2,498,1,1,1
29,0,500,1,1,1
30,440,60,0,1,0
31,0,500,1,1,0
32,0,500,1,1,1
33,9,491,1,1,0
34,0,500,1,1,0
35,7,493,1,1,1
36,0,500,1,1,1
37,1,499,1,1,0
38,500,0,0,0,1
39,187,313,1,1,1
