ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,359,141,0,1,0
3,410,90,0,0,0
4,47,453,1,1,0
5,409,91,0,0,0
6,168,332,1,0,1
7,243,257,1,1,0
8,253,247,0,0,0
9,176,324,1,1,0
10,148,352,1,1,1
11,29,471,1,0,1
12,0,500,1,1,1
13,135,365,1,1,1
14,433,67,0,0,0
15,8,492,1,1,1
16,164,336,1,0,1
17,38,462,1,1,1
18,192,308,1,1,1
19,390,110,0,0,0
20,115,385,1,0,0
21,106,394,1,0,0
22,11,489,1,1,0
23,227,273,1,1,0
24,281,219,0,1,0
25,34,466,1,1,1
26,10,490,1,1,1
27,254,246,0,1,0
28,0,500,1,1,1
29,18,482,1,1,1
30,183,317,1,1,1
31,142,358,1,1,0
32,155,345,1,1,1
33,3,497,1,1,1
34,2,498,1,1,1
35,168,332,1,1,1
36,56,444,1,0,0
37,181,319,1,0,0
38,121,379,1,1,1
39,82,418,1,1,1
