ID,S,I,State,Nature,Obs
0,203,297,1,0,0
1,187,313,1,0,0
2,196,304,1,0,1
3,270,230,0,0,0
4,190,310,1,0,1
5,202,298,1,0,0
6,208,292,1,0,1
7,213,287,1,0,0
8,218,282,1,0,0
9,187,313,1,0,0
10,204,296,1,0,1
11,242,258,1,0,1
12,200,300,1,0,1
13,221,279,1,0,0
14,201,299,1,0,0
15,199,301,1,0,0
16,260,240,0,0,0
17,219,281,1,0,0
18,249,251,1,0,1
19,232,268,1,0,0
20,198,302,1,0,0
21,217,283,1,0,0
22,251,249,0,0,0
23,210,290,1,0,0
24,205,295,1,0,0
25,284,216,0,0,1
26,190,310,1,0,0
27,216,284,1,0,0
28,207,293,1,0,0
29,252,248,0,0,0
30,272,228,0,1,0
31,221,279,1,0,0
32,206,294,1,0,0
33,201,299,1,0,0
34,239,261,1,0,1
35,288,212,0,0,1
36,192,308,1,0,0
37,253,247,0,0,0
38,272,228,0,0,0
39,238,262,1,0,0
