ID,S,I,State,Nature,Obs
0,291,209,0,0,0
1,226,274,1,1,1
2,0,500,1,1,1
3,31,469,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,39,461,1,1,0
8,18,482,1,1,0
9,0,500,1,1,1
10,7,493,1,1,1
11,58,442,1,1,1
12,119,381,1,0,0
13,331,169,0,0,0
14,6,494,1,1,1
15,140,360,1,0,1
16,12,488,1,1,1
17,10,490,1,1,1
18,442,58,0,0,0
19,66,434,1,1,0
20,0,500,1,1,1
21,389,111,0,1,1
22,311,189,0,0,0
23,1,499,1,1,1
24,0,500,1,1,1
25,164,336,1,1,1
26,0,500,1,1,0
27,152,348,1,1,1
28,36,464,1,1,1
29,4,496,1,0,0
30,297,203,0,0,0
31,27,473,1,0,0
32,1,499,1,1,1
33,11,489,1,1,1
34,324,176,0,1,1
35,358,142,0,1,1
36,66,434,1,1,1
37,1,499,1,1,1
38,227,273,1,1,1
39,311,189,0,0,0
