ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,0,0
2,0,500,1,1,1
3,449,51,0,1,0
4,0,500,1,1,1
5,0,500,1,0,0
6,0,500,1,1,1
7,0,500,1,0,0
8,4,496,1,1,1
9,0,500,1,0,0
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,2,498,1,1,1
14,0,500,1,1,1
15,0,500,1,1,0
16,30,470,1,1,1
17,452,48,0,0,0
18,0,500,1,1,1
19,0,500,1,1,1
20,32,468,1,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,493,7,0,0,0
26,500,0,0,0,0
27,0,500,1,1,0
28,0,500,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,456,44,0,0,0
33,0,500,1,1,1
34,0,500,1,1,0
35,491,9,0,0,0
36,466,34,0,1,0
37,0,500,1,1,0
38,0,500,1,1,1
39,0,500,1,1,1
