ID,S,I,State,Nature,Obs
0,197,303,1,1,0
1,204,296,1,1,0
2,193,307,1,1,1
3,292,208,0,1,1
4,187,313,1,1,1
5,209,291,1,0,0
6,208,292,1,1,1
7,207,293,1,1,1
8,225,275,1,1,1
9,194,306,1,0,0
10,196,304,1,1,1
11,242,258,1,0,1
12,199,301,1,1,1
13,226,274,1,1,1
14,192,308,1,1,1
15,202,298,1,1,1
16,271,229,0,1,1
17,190,310,1,1,1
18,243,257,1,1,1
19,250,250,0.5,1,1
20,203,297,1,0,0
21,223,277,1,1,1
22,246,254,1,0,0
23,207,293,1,1,1
24,187,313,1,1,1
25,295,205,0,1,1
26,176,324,1,0,1
27,204,296,1,1,1
28,192,308,1,1,1
29,246,254,1,1,0
30,281,219,0,0,0
31,203,297,1,1,1
32,195,305,1,1,1
33,203,297,1,1,1
34,244,256,1,1,1
35,266,234,0,1,1
36,202,298,1,1,1
37,241,259,1,1,1
38,262,238,0,1,1
39,224,276,1,1,1
