ID,S,I,State,Nature,Obs
0,104,396,1,1,1
1,97,403,1,0,0
2,71,429,1,1,1
3,172,328,1,1,0
4,163,337,1,1,1
5,95,405,1,0,0
6,68,432,1,1,1
7,112,388,1,0,0
8,116,384,1,1,1
9,30,470,1,0,0
10,127,373,1,1,1
11,89,411,1,1,1
12,111,389,1,1,1
13,143,357,1,1,1
14,98,402,1,1,1
15,131,369,1,1,0
16,191,309,1,1,1
17,112,388,1,0,0
18,167,333,1,1,1
19,138,362,1,1,1
20,126,374,1,0,0
21,143,357,1,1,1
22,148,352,1,1,1
23,118,382,1,1,1
24,145,355,1,1,1
25,206,294,1,0,0
26,121,379,1,0,0
27,128,372,1,1,0
28,114,386,1,1,1
29,143,357,1,1,1
30,177,323,1,1,1
31,109,391,1,1,1
32,127,373,1,0,0
33,114,386,1,1,1
34,130,370,1,1,0
35,196,304,1,0,0
36,113,387,1,1,0
37,132,368,1,1,0
38,177,323,1,1,1
39,148,352,1,1,1
