ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,7,493,1,0,0
2,4,496,1,0,0
3,107,393,1,1,1
4,500,0,0,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,0
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,33,467,1,1,1
12,0,500,1,0,0
13,0,500,1,1,1
14,0,500,1,1,1
15,2,498,1,0,1
16,3,497,1,1,1
17,0,500,1,1,1
18,0,500,1,1,0
19,0,500,1,1,1
20,0,500,1,1,0
21,0,500,1,1,1
22,480,20,0,0,0
23,500,0,0,1,1
24,0,500,1,1,0
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,0,0
28,0,500,1,1,1
29,0,500,1,0,0
30,460,40,0,0,0
31,451,49,0,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,500,0,0,0,0
36,0,500,1,1,1
37,64,436,1,1,1
38,0,500,1,1,1
39,500,0,0,0,0
