ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,12,488,1,1,1
3,261,239,0,0,1
4,3,497,1,1,0
5,58,442,1,1,1
6,22,478,1,1,1
7,120,380,1,0,0
8,313,187,0,0,0
9,23,477,1,1,1
10,65,435,1,1,1
11,35,465,1,1,1
12,0,500,1,1,1
13,177,323,1,1,1
14,384,116,0,0,0
15,0,500,1,1,1
16,369,131,0,1,0
17,57,443,1,0,0
18,89,411,1,1,1
19,279,221,0,0,0
20,55,445,1,1,1
21,144,356,1,1,1
22,0,500,1,1,1
23,118,382,1,1,1
24,52,448,1,1,1
25,181,319,1,0,0
26,18,482,1,1,1
27,11,489,1,1,1
28,320,180,0,0,0
29,9,491,1,1,1
30,225,275,1,1,0
31,62,438,1,1,1
32,218,282,1,1,0
33,63,437,1,1,0
34,7,493,1,1,0
35,134,366,1,1,1
36,7,493,1,1,1
37,69,431,1,0,0
38,90,410,1,1,1
39,115,385,1,1,1
