ID,S,I,State,Nature,Obs
0,212,288,1,0,0
1,194,306,1,1,1
2,190,310,1,0,0
3,274,226,0,0,0
4,184,316,1,1,1
5,184,316,1,1,1
6,210,290,1,0,0
7,197,303,1,1,1
8,217,283,1,1,1
9,183,317,1,1,1
10,214,286,1,0,0
11,240,260,1,1,1
12,205,295,1,0,1
13,227,273,1,0,1
14,204,296,1,0,0
15,209,291,1,0,0
16,266,234,0,1,1
17,205,295,1,1,1
18,240,260,1,0,0
19,253,247,0,0,0
20,200,300,1,1,1
21,214,286,1,1,1
22,244,256,1,1,1
23,205,295,1,1,1
24,204,296,1,0,0
25,288,212,0,1,1
26,206,294,1,1,1
27,207,293,1,0,1
28,192,308,1,0,0
29,244,256,1,1,1
30,274,226,0,1,1
31,207,293,1,1,1
32,199,301,1,1,1
33,197,303,1,0,1
34,231,269,1,1,1
35,259,241,0,1,1
36,195,305,1,1,0
37,249,251,1,1,0
38,278,222,0,1,1
39,231,269,1,0,0
