ID,S,I,State,Nature,Obs
0,116,384,1,0,1
1,6,494,1,0,0
2,450,50,0,0,0
3,489,11,0,0,0
4,247,253,1,0,1
5,379,121,0,0,0
6,1,499,1,0,0
7,0,500,1,0,0
8,0,500,1,1,1
9,500,0,0,0,0
10,388,112,0,0,0
11,467,33,0,0,0
12,384,116,0,0,0
13,86,414,1,0,1
14,0,500,1,0,0
15,0,500,1,0,0
16,0,500,1,0,1
17,430,70,0,0,0
18,203,297,1,0,0
19,376,124,0,0,0
20,439,61,0,0,0
21,93,407,1,0,1
22,446,54,0,0,0
23,314,186,0,0,1
24,103,397,1,0,1
25,452,48,0,0,0
26,230,270,1,0,0
27,442,58,0,0,0
28,0,500,1,0,0
29,500,0,0,0,0
30,0,500,1,1,1
31,0,500,1,0,0
32,147,353,1,0,0
33,0,500,1,0,0
34,452,48,0,0,0
35,421,79,0,0,0
36,460,40,0,0,0
37,382,118,0,0,0
38,386,114,0,0,0
39,1,499,1,0,0
