ID,S,I,State,Nature,Obs
0,500,0,0,0,1
1,324,176,0,0,0
2,208,292,1,0,0
3,385,115,0,0,1
4,0,500,1,0,0
5,0,500,1,0,0
6,335,165,0,0,1
7,10,490,1,0,0
8,360,140,0,0,0
9,0,500,1,0,0
10,0,500,1,0,1
11,0,500,1,0,0
12,0,500,1,0,0
13,0,500,1,0,0
14,6,494,1,0,1
15,111,389,1,0,0
16,500,0,0,0,0
17,14,486,1,0,0
18,0,500,1,0,1
19,0,500,1,0,0
20,10,490,1,0,0
21,351,149,0,0,0
22,46,454,1,0,0
23,0,500,1,0,0
24,0,500,1,0,0
25,0,500,1,0,1
26,0,500,1,0,0
27,224,276,1,0,0
28,500,0,0,0,0
29,0,500,1,0,0
30,0,500,1,1,1
31,0,500,1,0,0
32,0,500,1,0,0
33,1,499,1,0,0
34,271,229,0,0,0
35,0,500,1,0,0
36,0,500,1,0,0
37,451,49,0,0,0
38,381,119,0,0,1
39,0,500,1,0,0
