ID,S,I,State,Nature,Obs
0,17,483,1,1,0
1,0,500,1,1,0
2,0,500,1,1,1
3,482,18,0,1,0
4,0,500,1,1,0
5,500,0,0,1,1
6,480,20,0,0,0
7,5,495,1,1,1
8,496,4,0,0,0
9,500,0,0,1,1
10,500,0,0,1,1
11,240,260,1,0,1
12,29,471,1,1,1
13,456,44,0,1,0
14,1,499,1,1,1
15,0,500,1,1,1
16,500,0,0,0,1
17,0,500,1,1,1
18,0,500,1,1,1
19,422,78,0,1,0
20,0,500,1,1,1
21,0,500,1,1,0
22,0,500,1,0,0
23,0,500,1,1,1
24,198,302,1,1,1
25,497,3,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,479,21,0,1,0
29,0,500,1,1,1
30,0,500,1,0,0
31,0,500,1,1,0
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,1
35,0,500,1,1,1
36,0,500,1,1,1
37,16,484,1,0,0
38,27,473,1,1,1
39,0,500,1,1,1
