ID,S,I,State,Nature,Obs
0,206,294,1,0,0
1,197,303,1,1,1
2,180,320,1,0,1
3,292,208,0,1,1
4,182,318,1,1,1
5,192,308,1,1,1
6,194,306,1,1,1
7,205,295,1,0,0
8,214,286,1,1,1
9,197,303,1,1,1
10,192,308,1,1,1
11,230,270,1,0,1
12,202,298,1,0,0
13,212,288,1,1,1
14,199,301,1,0,0
15,205,295,1,1,0
16,269,231,0,1,0
17,186,314,1,1,1
18,240,260,1,1,0
19,233,267,1,1,1
20,201,299,1,1,1
21,231,269,1,1,1
22,246,254,1,0,0
23,199,301,1,1,0
24,208,292,1,1,1
25,309,191,0,1,1
26,189,311,1,1,1
27,202,298,1,1,1
28,190,310,1,0,1
29,244,256,1,1,1
30,280,220,0,0,0
31,192,308,1,1,1
32,201,299,1,1,1
33,208,292,1,1,1
34,252,248,0,1,0
35,273,227,0,1,1
36,191,309,1,1,1
37,240,260,1,1,1
38,268,232,0,1,1
39,219,281,1,1,0
