ID,S,I,State,Nature,Obs
0,47,453,1,1,0
1,161,339,1,1,1
2,51,449,1,1,1
3,189,311,1,0,1
4,128,372,1,0,0
5,102,398,1,1,1
6,50,450,1,1,0
7,37,463,1,1,1
8,121,379,1,1,1
9,31,469,1,1,1
10,83,417,1,1,1
11,142,358,1,0,0
12,50,450,1,1,1
13,118,382,1,1,0
14,65,435,1,1,0
15,42,458,1,1,1
16,191,309,1,1,1
17,63,437,1,1,1
18,142,358,1,1,1
19,149,351,1,1,1
20,58,442,1,1,1
21,123,377,1,1,1
22,174,326,1,0,0
23,52,448,1,1,1
24,47,453,1,1,1
25,217,283,1,1,1
26,66,434,1,1,0
27,53,447,1,1,1
28,48,452,1,1,0
29,160,340,1,1,1
30,193,307,1,0,0
31,50,450,1,1,0
32,70,430,1,1,1
33,52,448,1,1,1
34,131,369,1,1,0
35,187,313,1,1,1
36,52,448,1,1,1
37,152,348,1,1,1
38,192,308,1,1,1
39,114,386,1,1,1
