ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,10,490,1,1,1
2,48,452,1,1,1
3,457,43,0,1,0
4,19,481,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,102,398,1,1,1
8,5,495,1,1,1
9,10,490,1,1,1
10,101,399,1,1,0
11,376,124,0,0,0
12,335,165,0,1,0
13,0,500,1,1,0
14,51,449,1,1,1
15,43,457,1,1,1
16,476,24,0,0,0
17,0,500,1,1,0
18,499,1,0,1,1
19,24,476,1,1,1
20,86,414,1,1,1
21,496,4,0,1,1
22,0,500,1,0,1
23,304,196,0,0,0
24,62,438,1,1,1
25,433,67,0,0,0
26,66,434,1,1,1
27,95,405,1,1,1
28,212,288,1,1,0
29,398,102,0,0,0
30,2,498,1,1,1
31,355,145,0,0,0
32,1,499,1,1,1
33,226,274,1,1,1
34,193,307,1,1,1
35,311,189,0,0,0
36,180,320,1,0,0
37,374,126,0,0,0
38,35,465,1,0,1
39,309,191,0,0,0
