ID,S,I,State,Nature,Obs
0,197,303,1,1,1
1,185,315,1,1,0
2,188,312,1,1,1
3,277,223,0,1,1
4,170,330,1,1,1
5,197,303,1,1,1
6,209,291,1,1,1
7,202,298,1,1,0
8,232,268,1,1,1
9,181,319,1,1,1
10,202,298,1,0,0
11,245,255,1,1,1
12,200,300,1,1,1
13,238,262,1,1,1
14,191,309,1,1,1
15,188,312,1,1,1
16,288,212,0,1,1
17,188,312,1,1,1
18,262,238,0,1,1
19,264,236,0,0,1
20,214,286,1,1,0
21,219,281,1,0,1
22,251,249,0,1,1
23,196,304,1,1,1
24,197,303,1,0,1
25,292,208,0,1,0
26,194,306,1,1,1
27,200,300,1,1,1
28,201,299,1,1,1
29,277,223,0,1,0
30,278,222,0,1,1
31,211,289,1,1,1
32,187,313,1,1,1
33,197,303,1,0,1
34,228,272,1,1,1
35,273,227,0,1,1
36,201,299,1,0,0
37,251,249,0,1,1
38,254,246,0,0,0
39,232,268,1,1,1
