ID,S,I,State,Nature,Obs
0,204,296,1,0,0
1,202,298,1,0,0
2,189,311,1,0,0
3,279,221,0,0,0
4,183,317,1,1,1
5,202,298,1,0,0
6,205,295,1,0,0
7,209,291,1,1,1
8,217,283,1,1,0
9,196,304,1,0,0
10,205,295,1,0,0
11,247,253,1,1,1
12,198,302,1,1,1
13,223,277,1,0,0
14,198,302,1,0,1
15,196,304,1,0,0
16,273,227,0,1,1
17,192,308,1,0,0
18,239,261,1,0,0
19,254,246,0,0,0
20,211,289,1,0,0
21,210,290,1,1,1
22,250,250,0.5,1,1
23,212,288,1,1,1
24,197,303,1,1,1
25,295,205,0,1,1
26,187,313,1,0,0
27,207,293,1,1,1
28,195,305,1,1,1
29,232,268,1,1,1
30,271,229,0,1,1
31,207,293,1,1,0
32,201,299,1,0,1
33,206,294,1,1,1
34,221,279,1,1,0
35,263,237,0,0,1
36,205,295,1,1,1
37,237,263,1,1,1
38,273,227,0,1,0
39,226,274,1,0,0
