ID,S,I,State,Nature,Obs
0,299,201,0,1,0
1,0,500,1,1,0
2,0,500,1,1,1
3,126,374,1,1,1
4,0,500,1,0,0
5,43,457,1,1,0
6,44,456,1,1,1
7,0,500,1,0,1
8,380,120,0,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,14,486,1,1,1
12,0,500,1,1,1
13,102,398,1,1,1
14,0,500,1,1,0
15,0,500,1,1,1
16,177,323,1,1,0
17,0,500,1,1,1
18,29,471,1,1,1
19,7,493,1,1,0
20,0,500,1,1,1
21,0,500,1,1,1
22,214,286,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,393,107,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,3,497,1,1,1
30,346,154,0,1,1
31,1,499,1,1,1
32,0,500,1,1,0
33,0,500,1,1,1
34,0,500,1,1,0
35,18,482,1,1,0
36,0,500,1,1,1
37,35,465,1,1,1
38,10,490,1,1,1
39,0,500,1,1,1
