ID,S,I,State,Nature,Obs
0,67,433,1,1,1
1,50,450,1,1,1
2,83,417,1,1,0
3,166,334,1,0,1
4,222,278,1,0,0
5,89,411,1,1,1
6,62,438,1,1,1
7,48,452,1,1,1
8,106,394,1,1,1
9,24,476,1,1,1
10,46,454,1,1,1
11,109,391,1,1,1
12,20,480,1,1,1
13,69,431,1,1,1
14,63,437,1,1,1
15,40,460,1,1,1
16,188,312,1,1,1
17,60,440,1,1,1
18,202,298,1,0,0
19,174,326,1,1,0
20,33,467,1,1,1
21,91,409,1,1,1
22,163,337,1,1,0
23,52,448,1,1,1
24,57,443,1,1,0
25,213,287,1,1,1
26,90,410,1,0,0
27,53,447,1,1,1
28,45,455,1,1,1
29,153,347,1,1,1
30,194,306,1,1,0
31,101,399,1,1,0
32,41,459,1,1,1
33,42,458,1,1,0
34,167,333,1,1,0
35,188,312,1,1,1
36,34,466,1,1,1
37,155,345,1,1,0
38,203,297,1,0,1
39,106,394,1,1,1
