ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,6,494,1,0,0
2,66,434,1,1,1
3,476,24,0,1,0
4,0,500,1,1,0
5,0,500,1,1,1
6,32,468,1,1,1
7,6,494,1,1,1
8,4,496,1,1,1
9,9,491,1,1,1
10,334,166,0,0,0
11,0,500,1,1,1
12,65,435,1,1,1
13,407,93,0,0,0
14,151,349,1,1,0
15,351,149,0,1,0
16,7,493,1,1,1
17,0,500,1,0,0
18,0,500,1,1,0
19,16,484,1,0,0
20,0,500,1,1,1
21,62,438,1,0,0
22,117,383,1,1,1
23,443,57,0,0,1
24,470,30,0,1,1
25,475,25,0,0,0
26,49,451,1,1,1
27,71,429,1,1,1
28,136,364,1,1,1
29,485,15,0,0,0
30,6,494,1,1,1
31,103,397,1,1,1
32,49,451,1,1,1
33,294,206,0,0,0
34,16,484,1,1,1
35,6,494,1,0,1
36,454,46,0,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,421,79,0,0,0
