ID,S,I,State,Nature,Obs
0,205,295,1,0,0
1,196,304,1,0,1
2,193,307,1,0,0
3,268,232,0,1,0
4,184,316,1,1,0
5,202,298,1,1,1
6,215,285,1,1,1
7,197,303,1,1,1
8,226,274,1,1,1
9,200,300,1,1,1
10,210,290,1,1,1
11,232,268,1,0,0
12,204,296,1,0,0
13,231,269,1,1,1
14,203,297,1,0,0
15,207,293,1,0,0
16,256,244,0,0,0
17,197,303,1,1,1
18,251,249,0,1,1
19,232,268,1,1,1
20,201,299,1,1,1
21,218,282,1,1,1
22,236,264,1,1,1
23,205,295,1,0,0
24,202,298,1,0,0
25,300,200,0,0,1
26,201,299,1,0,0
27,191,309,1,0,0
28,197,303,1,0,1
29,261,239,0,0,0
30,272,228,0,1,0
31,204,296,1,0,0
32,193,307,1,1,1
33,198,302,1,0,0
34,228,272,1,1,1
35,257,243,0,1,0
36,203,297,1,1,1
37,244,256,1,1,1
38,280,220,0,1,1
39,226,274,1,0,1
