ID,S,I,State,Nature,Obs
0,107,393,1,1,1
1,57,443,1,1,1
2,60,440,1,1,0
3,229,271,1,0,0
4,36,464,1,1,1
5,70,430,1,1,1
6,105,395,1,0,0
7,76,424,1,1,1
8,108,392,1,1,1
9,37,463,1,1,1
10,76,424,1,1,1
11,165,335,1,1,1
12,71,429,1,1,1
13,95,405,1,1,1
14,87,413,1,1,1
15,80,420,1,1,1
16,190,310,1,0,1
17,111,389,1,1,0
18,152,348,1,1,0
19,141,359,1,1,1
20,51,449,1,1,1
21,147,353,1,0,0
22,182,318,1,1,0
23,75,425,1,0,0
24,103,397,1,1,0
25,233,267,1,1,1
26,51,449,1,1,1
27,77,423,1,1,1
28,62,438,1,1,1
29,189,311,1,0,1
30,196,304,1,1,1
31,75,425,1,1,1
32,61,439,1,1,1
33,51,449,1,0,1
34,166,334,1,1,1
35,166,334,1,1,1
36,71,429,1,1,1
37,155,345,1,1,1
38,218,282,1,0,0
39,109,391,1,1,1
