ID,S,I,State,Nature,Obs
0,3,497,1,1,1
1,0,500,1,1,0
2,0,500,1,1,1
3,51,449,1,0,0
4,500,0,0,1,1
5,0,500,1,1,1
6,500,0,0,1,1
7,500,0,0,1,1
8,498,2,0,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,0
12,281,219,0,1,1
13,22,478,1,1,1
14,500,0,0,1,1
15,0,500,1,1,1
16,500,0,0,1,1
17,0,500,1,1,0
18,0,500,1,1,1
19,0,500,1,0,1
20,0,500,1,1,0
21,194,306,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,0
28,500,0,0,1,1
29,0,500,1,1,1
30,41,459,1,1,1
31,45,455,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,0,1
35,452,48,0,1,0
36,0,500,1,1,1
37,0,500,1,1,1
38,79,421,1,1,1
39,0,500,1,1,1
