ID,S,I,State,Nature,Obs
0,95,405,1,1,1
1,102,398,1,1,0
2,84,416,1,1,1
3,199,301,1,0,0
4,87,413,1,0,1
5,70,430,1,1,1
6,101,399,1,1,1
7,107,393,1,1,1
8,120,380,1,0,0
9,88,412,1,1,1
10,89,411,1,1,1
11,145,355,1,1,0
12,99,401,1,1,1
13,133,367,1,1,1
14,94,406,1,1,1
15,77,423,1,1,1
16,200,300,1,0,0
17,75,425,1,1,1
18,135,365,1,1,1
19,166,334,1,1,1
20,94,406,1,1,1
21,118,382,1,0,0
22,166,334,1,1,1
23,89,411,1,1,0
24,76,424,1,1,1
25,233,267,1,0,0
26,93,407,1,1,1
27,75,425,1,1,1
28,94,406,1,1,1
29,175,325,1,1,1
30,197,303,1,1,1
31,94,406,1,1,1
32,107,393,1,1,1
33,97,403,1,1,1
34,125,375,1,0,1
35,187,313,1,1,1
36,89,411,1,1,1
37,140,360,1,1,1
38,188,312,1,1,1
39,127,373,1,1,0
