ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,455,45,0,1,0
4,0,500,1,0,1
5,0,500,1,0,0
6,0,500,1,0,0
7,0,500,1,0,0
8,1,499,1,1,1
9,0,500,1,1,1
10,0,500,1,0,0
11,81,419,1,1,0
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,0,1
15,0,500,1,1,1
16,41,459,1,0,0
17,390,110,0,0,0
18,497,3,0,0,0
19,494,6,0,1,0
20,0,500,1,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,463,37,0,0,0
25,0,500,1,1,1
26,425,75,0,0,0
27,0,500,1,0,0
28,0,500,1,0,0
29,0,500,1,1,0
30,0,500,1,1,1
31,0,500,1,1,1
32,477,23,0,0,0
33,458,42,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,500,0,0,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,24,476,1,1,1
