ID,S,I,State,Nature,Obs
0,97,403,1,1,1
1,91,409,1,1,1
2,85,415,1,1,1
3,172,328,1,0,0
4,64,436,1,0,0
5,70,430,1,1,0
6,89,411,1,1,1
7,100,400,1,1,1
8,113,387,1,1,1
9,73,427,1,0,0
10,83,417,1,1,1
11,148,352,1,1,1
12,84,416,1,1,1
13,115,385,1,1,1
14,80,420,1,1,1
15,74,426,1,1,1
16,194,306,1,1,1
17,80,420,1,1,0
18,149,351,1,0,1
19,138,362,1,1,1
20,100,400,1,1,1
21,119,381,1,1,1
22,154,346,1,1,1
23,80,420,1,1,1
24,66,434,1,1,1
25,199,301,1,1,1
26,84,416,1,1,1
27,94,406,1,1,0
28,81,419,1,1,1
29,158,342,1,0,0
30,188,312,1,1,1
31,94,406,1,1,0
32,88,412,1,0,0
33,91,409,1,1,1
34,137,363,1,0,0
35,183,317,1,1,1
36,83,417,1,1,0
37,115,385,1,1,1
38,185,315,1,0,0
39,120,380,1,1,1
