ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,0,500,1,0,0
2,451,49,0,0,0
3,0,500,1,0,0
4,0,500,1,0,0
5,0,500,1,0,1
6,104,396,1,0,0
7,1,499,1,0,0
8,0,500,1,1,1
9,236,264,1,0,0
10,17,483,1,0,0
11,287,213,0,0,0
12,285,215,0,0,0
13,0,500,1,0,0
14,6,494,1,0,0
15,257,243,0,0,0
16,401,99,0,0,0
17,0,500,1,0,1
18,490,10,0,0,0
19,24,476,1,0,1
20,105,395,1,0,0
21,0,500,1,0,0
22,0,500,1,0,1
23,94,406,1,0,0
24,455,45,0,0,0
25,500,0,0,0,0
26,151,349,1,0,0
27,500,0,0,0,0
28,1,499,1,0,1
29,491,9,0,0,0
30,0,500,1,1,0
31,500,0,0,0,0
32,342,158,0,0,0
33,108,392,1,0,0
34,483,17,0,0,0
35,448,52,0,0,1
36,465,35,0,0,0
37,0,500,1,0,0
38,499,1,0,0,0
39,103,397,1,0,0
