ID,S,I,State,Nature,Obs
0,88,412,1,1,1
1,70,430,1,1,0
2,79,421,1,1,1
3,186,314,1,1,1
4,64,436,1,1,1
5,89,411,1,1,1
6,87,413,1,1,0
7,87,413,1,1,1
8,126,374,1,1,0
9,62,438,1,1,0
10,68,432,1,1,1
11,151,349,1,1,1
12,64,436,1,1,0
13,110,390,1,0,0
14,76,424,1,1,1
15,72,428,1,1,1
16,186,314,1,1,0
17,78,422,1,1,1
18,163,337,1,0,0
19,148,352,1,0,1
20,60,440,1,1,0
21,123,377,1,0,0
22,167,333,1,1,1
23,80,420,1,1,1
24,85,415,1,0,0
25,213,287,1,1,1
26,50,450,1,1,0
27,76,424,1,1,0
28,73,427,1,1,1
29,175,325,1,1,1
30,190,310,1,1,1
31,71,429,1,0,0
32,52,448,1,1,1
33,64,436,1,0,0
34,161,339,1,1,1
35,176,324,1,1,1
36,67,433,1,0,0
37,130,370,1,1,1
38,200,300,1,0,0
39,139,361,1,1,1
