ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,1,1
2,0,500,1,1,1
3,2,498,1,0,0
4,29,471,1,1,1
5,365,135,0,0,0
6,446,54,0,0,0
7,0,500,1,1,1
8,450,50,0,0,0
9,0,500,1,0,0
10,0,500,1,1,1
11,324,176,0,0,0
12,2,498,1,1,1
13,41,459,1,1,1
14,0,500,1,1,1
15,0,500,1,1,0
16,448,52,0,1,1
17,15,485,1,1,1
18,211,289,1,1,0
19,0,500,1,0,0
20,1,499,1,0,0
21,430,70,0,0,0
22,253,247,0,1,1
23,0,500,1,1,1
24,4,496,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,404,96,0,0,0
30,383,117,0,1,1
31,0,500,1,1,1
32,0,500,1,0,0
33,0,500,1,1,1
34,488,12,0,0,0
35,430,70,0,1,0
36,0,500,1,0,0
37,499,1,0,1,1
38,76,424,1,1,1
39,167,333,1,1,1
