ID,S,I,State,Nature,Obs
0,60,440,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,3,497,1,0,1
4,10,490,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,500,0,0,1,1
8,0,500,1,1,0
9,0,500,1,1,1
10,0,500,1,0,0
11,500,0,0,1,1
12,500,0,0,1,1
13,184,316,1,1,1
14,372,128,0,1,0
15,0,500,1,1,1
16,0,500,1,1,0
17,0,500,1,1,1
18,0,500,1,1,1
19,497,3,0,0,0
20,0,500,1,1,1
21,36,464,1,0,1
22,0,500,1,1,0
23,62,438,1,1,1
24,500,0,0,1,0
25,486,14,0,0,0
26,0,500,1,1,1
27,0,500,1,1,0
28,0,500,1,1,1
29,29,471,1,1,1
30,0,500,1,1,1
31,9,491,1,1,0
32,0,500,1,1,1
33,20,480,1,1,1
34,170,330,1,1,1
35,0,500,1,1,1
36,0,500,1,0,0
37,0,500,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
