ID,S,I,State,Nature,Obs
0,342,158,0,0,0
1,0,500,1,0,0
2,402,98,0,0,0
3,433,67,0,0,0
4,96,404,1,1,1
5,426,74,0,0,0
6,223,277,1,0,0
7,142,358,1,1,1
8,274,226,0,1,0
9,278,222,0,0,0
10,306,194,0,0,0
11,0,500,1,1,1
12,170,330,1,1,1
13,26,474,1,0,0
14,203,297,1,0,1
15,336,164,0,0,0
16,129,371,1,1,1
17,443,57,0,0,0
18,430,70,0,0,0
19,9,491,1,0,0
20,429,71,0,0,0
21,7,493,1,1,1
22,369,131,0,1,1
23,176,324,1,1,1
24,172,328,1,1,1
25,14,486,1,1,1
26,115,385,1,0,0
27,116,384,1,1,1
28,0,500,1,1,1
29,77,423,1,1,1
30,136,364,1,1,1
31,166,334,1,1,0
32,34,466,1,0,1
33,297,203,0,1,1
34,18,482,1,1,0
35,53,447,1,0,1
36,55,445,1,1,1
37,27,473,1,1,1
38,146,354,1,1,0
39,14,486,1,0,0
