ID,S,I,State,Nature,Obs
0,90,410,1,1,0
1,67,433,1,1,1
2,92,408,1,1,1
3,190,310,1,1,1
4,99,401,1,1,1
5,64,436,1,1,0
6,91,409,1,1,1
7,66,434,1,1,0
8,128,372,1,0,0
9,75,425,1,1,0
10,84,416,1,1,1
11,124,376,1,0,0
12,96,404,1,1,1
13,101,399,1,1,1
14,57,443,1,1,1
15,40,460,1,1,0
16,193,307,1,1,1
17,47,453,1,1,1
18,139,361,1,1,0
19,134,366,1,1,1
20,66,434,1,1,0
21,134,366,1,1,1
22,126,374,1,1,1
23,58,442,1,1,1
24,42,458,1,1,1
25,208,292,1,0,0
26,88,412,1,1,1
27,75,425,1,1,1
28,60,440,1,1,1
29,127,373,1,1,0
30,177,323,1,1,1
31,62,438,1,1,1
32,62,438,1,1,1
33,72,428,1,1,1
34,109,391,1,0,1
35,199,301,1,0,1
36,70,430,1,1,1
37,109,391,1,0,0
38,167,333,1,1,1
39,84,416,1,0,0
