ID,S,I,State,Nature,Obs
0,482,18,0,0,0
1,1,499,1,0,1
2,0,500,1,0,0
3,0,500,1,0,0
4,500,0,0,0,0
5,0,500,1,0,0
6,0,500,1,0,0
7,500,0,0,0,0
8,46,454,1,1,1
9,0,500,1,0,0
10,320,180,0,0,0
11,0,500,1,0,1
12,0,500,1,0,0
13,38,462,1,0,1
14,0,500,1,0,0
15,0,500,1,0,0
16,452,48,0,0,0
17,0,500,1,0,0
18,500,0,0,0,0
19,452,48,0,0,0
20,0,500,1,0,0
21,293,207,0,0,0
22,55,445,1,0,0
23,484,16,0,0,0
24,0,500,1,0,0
25,0,500,1,0,0
26,0,500,1,0,0
27,0,500,1,0,0
28,496,4,0,0,0
29,0,500,1,0,1
30,54,446,1,1,1
31,0,500,1,0,1
32,0,500,1,0,0
33,0,500,1,0,0
34,465,35,0,0,0
35,258,242,0,0,1
36,0,500,1,0,1
37,4,496,1,0,1
38,247,253,1,0,1
39,467,33,0,0,0
