ID,S,I,State,Nature,Obs
0,109,391,1,1,1
1,110,390,1,1,1
2,69,431,1,1,1
3,184,316,1,1,1
4,62,438,1,1,1
5,95,405,1,1,0
6,78,422,1,1,1
7,100,400,1,0,0
8,134,366,1,1,1
9,75,425,1,1,1
10,73,427,1,1,1
11,151,349,1,1,1
12,80,420,1,1,1
13,137,363,1,1,0
14,108,392,1,0,0
15,115,385,1,1,1
16,198,302,1,0,0
17,103,397,1,1,1
18,142,358,1,1,0
19,146,354,1,1,0
20,102,398,1,1,0
21,97,403,1,1,1
22,151,349,1,1,1
23,110,390,1,1,1
24,99,401,1,1,0
25,208,292,1,0,0
26,94,406,1,1,1
27,115,385,1,1,1
28,102,398,1,0,0
29,148,352,1,1,1
30,197,303,1,1,0
31,111,389,1,1,1
32,110,390,1,1,0
33,113,387,1,1,1
34,133,367,1,1,1
35,198,302,1,1,0
36,109,391,1,1,1
37,136,364,1,0,0
38,188,312,1,1,1
39,117,383,1,1,1
