ID,S,I,State,Nature,Obs
0,203,297,1,1,1
1,188,312,1,1,1
2,204,296,1,1,1
3,265,235,0,0,0
4,187,313,1,1,1
5,191,309,1,1,0
6,205,295,1,1,1
7,204,296,1,1,1
8,230,270,1,1,1
9,192,308,1,1,1
10,182,318,1,1,1
11,244,256,1,1,0
12,186,314,1,1,1
13,235,265,1,1,1
14,193,307,1,1,0
15,203,297,1,1,1
16,292,208,0,1,1
17,191,309,1,1,0
18,250,250,0.5,1,1
19,253,247,0,0,0
20,193,307,1,1,1
21,220,280,1,1,0
22,260,240,0,1,1
23,211,289,1,1,1
24,195,305,1,1,1
25,291,209,0,1,1
26,196,304,1,1,1
27,192,308,1,1,1
28,195,305,1,1,0
29,253,247,0,1,1
30,272,228,0,1,1
31,195,305,1,1,1
32,186,314,1,1,1
33,196,304,1,1,1
34,234,266,1,0,1
35,276,224,0,1,1
36,210,290,1,1,1
37,236,264,1,1,1
38,275,225,0,1,1
39,217,283,1,1,1
