ID,S,I,State,Nature,Obs
0,212,288,1,1,1
1,194,306,1,1,1
2,191,309,1,1,1
3,267,233,0,1,1
4,176,324,1,0,0
5,189,311,1,1,1
6,204,296,1,0,0
7,196,304,1,1,1
8,216,284,1,1,1
9,192,308,1,1,1
10,183,317,1,1,1
11,233,267,1,0,0
12,204,296,1,1,1
13,227,273,1,1,0
14,202,298,1,1,1
15,203,297,1,1,1
16,273,227,0,1,1
17,202,298,1,1,0
18,269,231,0,1,1
19,243,257,1,1,1
20,202,298,1,1,1
21,220,280,1,0,0
22,240,260,1,1,0
23,209,291,1,1,1
24,191,309,1,1,1
25,307,193,0,1,1
26,200,300,1,1,1
27,202,298,1,1,1
28,201,299,1,1,1
29,253,247,0,0,0
30,285,215,0,1,1
31,210,290,1,1,1
32,188,312,1,1,1
33,197,303,1,1,0
34,215,285,1,1,1
35,272,228,0,0,0
36,213,287,1,0,0
37,232,268,1,1,1
38,265,235,0,1,0
39,224,276,1,0,0
