ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,0,500,1,0,0
2,425,75,0,0,0
3,498,2,0,0,0
4,0,500,1,1,1
5,0,500,1,1,0
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,380,120,0,0,0
10,0,500,1,1,1
11,465,35,0,0,0
12,0,500,1,0,0
13,0,500,1,1,1
14,0,500,1,1,1
15,35,465,1,0,0
16,466,34,0,1,0
17,0,500,1,1,0
18,458,42,0,1,0
19,1,499,1,0,1
20,0,500,1,1,1
21,0,500,1,0,0
22,0,500,1,0,0
23,7,493,1,0,0
24,0,500,1,1,0
25,473,27,0,0,0
26,2,498,1,1,1
27,34,466,1,1,1
28,0,500,1,1,1
29,487,13,0,0,0
30,0,500,1,1,1
31,439,61,0,0,0
32,6,494,1,1,1
33,0,500,1,1,1
34,203,297,1,0,0
35,498,2,0,0,0
36,53,447,1,0,1
37,0,500,1,0,0
38,499,1,0,0,0
39,0,500,1,0,0
