ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,4,496,1,1,0
2,0,500,1,1,1
3,228,272,1,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,0,0
9,1,499,1,1,1
10,0,500,1,1,1
11,98,402,1,1,0
12,0,500,1,1,1
13,21,479,1,1,1
14,0,500,1,1,1
15,2,498,1,1,1
16,80,420,1,1,1
17,0,500,1,1,0
18,44,456,1,1,1
19,121,379,1,0,1
20,0,500,1,1,0
21,99,401,1,1,1
22,119,381,1,1,1
23,0,500,1,1,1
24,1,499,1,1,1
25,213,287,1,1,1
26,0,500,1,1,1
27,6,494,1,1,0
28,16,484,1,1,1
29,88,412,1,1,1
30,140,360,1,1,1
31,2,498,1,1,1
32,0,500,1,1,1
33,6,494,1,1,1
34,89,411,1,0,1
35,224,276,1,1,0
36,1,499,1,1,1
37,162,338,1,1,1
38,209,291,1,1,1
39,27,473,1,1,1
