ID,S,I,State,Nature,Obs
0,9,491,1,1,1
1,0,500,1,1,1
2,0,500,1,1,0
3,480,20,0,1,0
4,500,0,0,1,1
5,0,500,1,1,1
6,500,0,0,1,1
7,500,0,0,1,0
8,500,0,0,0,0
9,0,500,1,1,1
10,0,500,1,1,0
11,435,65,0,0,0
12,500,0,0,1,0
13,500,0,0,1,1
14,500,0,0,1,1
15,0,500,1,1,1
16,455,45,0,1,0
17,0,500,1,1,1
18,0,500,1,1,0
19,0,500,1,1,0
20,0,500,1,1,1
21,413,87,0,1,1
22,0,500,1,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,498,2,0,0,0
26,0,500,1,1,0
27,0,500,1,1,1
28,0,500,1,1,0
29,422,78,0,1,1
30,24,476,1,1,1
31,286,214,0,1,0
32,0,500,1,1,1
33,0,500,1,1,1
34,60,440,1,1,1
35,499,1,0,0,0
36,0,500,1,1,0
37,476,24,0,0,0
38,475,25,0,1,1
39,0,500,1,0,0
