ID,S,I,State,Nature,Obs
0,31,469,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,416,84,0,0,0
4,439,61,0,0,0
5,465,35,0,0,0
6,158,342,1,0,0
7,422,78,0,0,1
8,347,153,0,1,1
9,253,247,0,0,1
10,498,2,0,0,0
11,0,500,1,1,1
12,49,451,1,1,1
13,16,484,1,0,0
14,76,424,1,1,1
15,56,444,1,1,1
16,10,490,1,1,1
17,499,1,0,0,0
18,82,418,1,0,0
19,37,463,1,0,0
20,254,246,0,0,0
21,279,221,0,1,0
22,246,254,1,1,1
23,157,343,1,1,1
24,358,142,0,1,0
25,42,458,1,1,1
26,81,419,1,1,1
27,360,140,0,1,0
28,0,500,1,1,1
29,320,180,0,1,0
30,262,238,0,1,1
31,0,500,1,1,1
32,446,54,0,0,0
33,0,500,1,1,1
34,4,496,1,1,1
35,86,414,1,0,0
36,473,27,0,1,0
37,13,487,1,1,1
38,47,453,1,1,1
39,17,483,1,0,0
