ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,49,451,1,1,1
3,330,170,0,0,0
4,363,137,0,0,0
5,391,109,0,1,0
6,42,458,1,1,1
7,49,451,1,1,1
8,1,499,1,1,1
9,381,119,0,0,0
10,0,500,1,1,1
11,17,483,1,1,1
12,0,500,1,1,1
13,30,470,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,59,441,1,1,1
17,453,47,0,1,0
18,94,406,1,0,1
19,19,481,1,1,1
20,56,444,1,1,1
21,23,477,1,1,1
22,83,417,1,1,1
23,35,465,1,1,1
24,389,111,0,1,1
25,36,464,1,1,1
26,122,378,1,1,1
27,12,488,1,1,0
28,0,500,1,1,1
29,119,381,1,0,0
30,299,201,0,1,1
31,10,490,1,1,0
32,322,178,0,0,0
33,86,414,1,1,1
34,137,363,1,0,0
35,305,195,0,1,1
36,353,147,0,1,0
37,50,450,1,1,1
38,193,307,1,0,0
39,385,115,0,1,1
