ID,S,I,State,Nature,Obs
0,82,418,1,1,1
1,117,383,1,1,1
2,50,450,1,1,1
3,209,291,1,1,1
4,73,427,1,1,1
5,54,446,1,0,0
6,71,429,1,1,1
7,59,441,1,0,0
8,101,399,1,1,1
9,23,477,1,1,1
10,73,427,1,1,1
11,121,379,1,0,0
12,61,439,1,1,1
13,142,358,1,1,1
14,57,443,1,0,0
15,64,436,1,1,1
16,198,302,1,1,1
17,89,411,1,1,1
18,149,351,1,1,1
19,143,357,1,0,0
20,69,431,1,0,1
21,123,377,1,1,1
22,147,353,1,0,0
23,83,417,1,1,1
24,71,429,1,1,1
25,208,292,1,1,1
26,88,412,1,1,1
27,70,430,1,1,0
28,51,449,1,1,1
29,139,361,1,1,1
30,187,313,1,0,0
31,58,442,1,1,1
32,105,395,1,0,0
33,61,439,1,1,1
34,132,368,1,1,1
35,186,314,1,1,1
36,68,432,1,1,1
37,164,336,1,1,1
38,172,328,1,1,1
39,120,380,1,1,1
