ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,0
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,0,0
6,7,493,1,1,1
7,0,500,1,1,1
8,2,498,1,1,1
9,0,500,1,0,0
10,0,500,1,1,1
11,55,445,1,0,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,34,466,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,0,0
21,0,500,1,1,1
22,0,500,1,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,11,489,1,1,1
26,500,0,0,0,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,0
30,0,500,1,0,0
31,0,500,1,1,1
32,500,0,0,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,0,500,1,1,1
36,33,467,1,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
