ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,13,487,1,1,1
3,500,0,0,1,1
4,0,500,1,1,1
5,0,500,1,1,0
6,0,500,1,1,1
7,0,500,1,0,0
8,0,500,1,1,1
9,0,500,1,1,0
10,0,500,1,1,1
11,0,500,1,0,0
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,16,484,1,1,1
16,99,401,1,1,1
17,60,440,1,0,0
18,0,500,1,1,1
19,96,404,1,1,1
20,0,500,1,1,0
21,26,474,1,1,0
22,0,500,1,1,1
23,0,500,1,0,0
24,0,500,1,1,1
25,488,12,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,0,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,21,479,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,500,0,0,1,1
38,0,500,1,1,1
39,0,500,1,1,1
